date,Station,Name,Longitude,Latitude,Elevation(m),Network,stnid
2016-07,JJCT2,JOHNSON FORK,-99.6797,30.4272,532,LCRA,180964
2016-07,HPCT2,HARPER 6 NW,-99.3305,30.3574,655,LCRA,180970
2016-07,HRCT2,HARPER 13 NW,-99.4012,30.4342,617,LCRA,180971
2016-07,FDKT2,FREDERICKSBU,-99.0072,30.41,629,LCRA,180977
2016-07,HACT2,HARPER 8 NE,-99.1464,30.3807,575,LCRA,180978
2016-07,DXCT2,DOSS 4 N,-99.1289,30.4975,510,LCRA,180979
2016-07,DOCT2,DOSS 8 W,-99.2564,30.4392,664,LCRA,180981
2016-07,CXCT2,CHERRY SPRIN,-98.965,30.4933,506,LCRA,180987
2016-07,FDGT2,FREDERICKSBU,-98.8517,30.4211,613,LCRA,181007
2016-07,RMCT2,ROUND MOUNTA,-98.5121,30.483,398,LCRA,181015
2016-07,RMNT2,ROUND MOUNTA,-98.4319,30.4886,385,LCRA,181019
2016-07,RDMT2,MARBLE FALLS,-98.3379,30.4476,416,LCRA,181026
2016-07,SDPT2,SPICEWOOD 5,-98.242,30.4931,277,LCRA,181031
2016-07,SXCT2,SPICEWOOD 2,-98.1483,30.4977,248,LCRA,181032
2016-07,HBCT2,HARPER 4 SSW,-99.2701,30.2508,644,LCRA,181033
2016-07,HHCT2,HARPER 8 SSE,-99.1774,30.192,649,LCRA,181034
2016-07,FDCT2,FREDERICKSBU,-99.0303,30.2473,546,LCRA,181035
2016-07,FRCT2,FREDERICKSBU,-98.9497,30.1661,553,LCRA,181036
2016-07,FKGT2,FREDERICKSBU,-98.8678,30.3425,549,LCRA,181038
2016-07,FGCT2,FREDERICKSBU,-98.8068,30.1432,548,LCRA,181039
2016-07,WTCT2,WILLOW CITY,-98.7472,30.3275,583,LCRA,181041
2016-07,PWCT2,PEDERNALES R,-98.6253,30.2408,432,LCRA,181042
2016-07,BLRT2,BLANCO 13 WN,-98.6136,30.1717,503,LCRA,181043
2016-07,WLTT2,WILLOW CITY,-98.7269,30.4314,544,LCRA,181044
2016-07,SLCT2,STONEWALL 7,-98.6116,30.33,498,LCRA,181045
2016-07,NJCT2,NORTH GRAPE,-98.5373,30.3561,396,LCRA,181046
2016-07,JHOT2,JOHNSON CITY,-98.4934,30.3987,471,LCRA,181047
2016-07,JHCT2,JOHNSON CITY,-98.4299,30.3322,420,LCRA,181048
2016-07,JCCT2,JOHNSON CITY,-98.4781,30.2244,507,LCRA,181049
2016-07,BCOT2,BLANCO 5 NNE,-98.3825,30.1617,425,LCRA,181051
2016-07,CYET2,JOHNSON CITY,-98.2391,30.2825,356,LCRA,181053
2016-07,DIRT2,DRIPPING SPR,-98.2225,30.1967,409,LCRA,181054
2016-07,JHNT2,JOHNSON CITY,-98.3556,30.393,385,LCRA,181056
2016-07,CYCT2,CYPRESS CREE,-98.1899,30.3842,270,LCRA,181057
2016-07,CYHT2,SPICEWOOD 4,-98.1596,30.4208,306,LCRA,181058
2016-07,SCWT2,LAKEWAY 6 W,-98.0955,30.368,270,LCRA,181059
2016-07,AUTT2,LAKEWAY 2 E,-97.9641,30.3665,253,LCRA,181063
2016-07,LGVT2,LAGO VISTA 1,-97.9795,30.4569,305,LCRA,181064
2016-07,VLET2,CEDAR PARK 3,-97.8594,30.4739,289,LCRA,181067
2016-07,MFMT2,MANSFIELD DA,-97.8984,30.3913,218,LCRA,181069
2016-07,MDPT2,LAKE AUSTIN,-97.9125,30.3875,154,LCRA,181070
2016-07,CACT2,LAKE AUSTIN,-97.8675,30.3522,154,LCRA,181072
2016-07,JLCT2,JOLLYVILLE 2,-97.7975,30.4208,222,LCRA,181074
2016-07,ABUT2,BULL CREEK A,-97.785,30.3721,171,LCRA,181075
2016-07,DRPT2,DRIPPING SPR,-98.0604,30.2457,340,LCRA,181077
2016-07,OHBT2,BARTON CREEK,-97.9256,30.2963,232,LCRA,181078
2016-07,TLTT2,TOWN LAKE NE,-97.7203,30.2493,134,LCRA,181080
2016-07,DRGT2,DRIPPING SPR,-98.1136,30.1222,355,LCRA,181083
2016-07,DRCT2,DRIFTWOOD 4,-98.0081,30.0834,267,LCRA,181084
2016-07,MTCT2,MANCHACA 4 W,-97.9002,30.1416,263,LCRA,181085
2016-07,ATIT2,ONION CREEK,-97.689,30.1773,147,LCRA,181086
2016-07,PGCT2,PFLUGERVILLE,-97.603,30.4062,196,LCRA,181087
2016-07,MNGT2,GILLELAND CR,-97.5681,30.2978,140,LCRA,181088
2016-07,CWCT2,CEDAR CREEK,-97.5547,30.0783,138,LCRA,181096
2016-07,KT70,LAUGHLIN AIR,-100.4735,29.1174,297,ASOS,184228
2016-07,TTJT2,JUNCTION 1SS,-99.7804,30.4702,524,WTEXAS,185916
2016-08,K5C1,BOERNE STAGE,-98.6947,29.7239,414,ASOS,2516
2016-08,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
2016-08,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
2016-08,KBAZ,NEW BRAUNFEL,-98.0453,29.7086,197,ASOS,2809
2016-08,KCVB,CASTROVILLE,-98.8508,29.3419,235,ASOS,3089
2016-08,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
2016-08,KECU,EDWARDS COUN,-100.1739,29.9469,723,ASOS,3238
2016-08,KEDC,AUSTIN EXECU,-97.5664,30.3975,187,ASOS,3239
2016-08,KERV,KERRVILLE MU,-99.08,29.98,493,ASOS,3292
2016-08,KHYI,SAN MARCOS (,-97.8647,29.8936,182,ASOS,3639
2016-08,KPEZ,PLEASANTON M,-98.52,28.9542,131,ASOS,4325
2016-08,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
2016-08,KRYW,LAGO VISTA T,-97.9694,30.4986,375,ASOS,4681
2016-08,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
2016-08,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
2016-08,KSSF,SAN ANTONIO/,-98.4717,29.3389,175,ASOS,4822
2016-08,KT82,FREDERICKSBU,-98.9094,30.2436,517,ASOS,4873
2016-08,KUVA,GARNER FIELD,-99.7436,29.2114,287,ASOS,4995
2016-08,8840570A,BIRD,-98.6289,30.2625,457,RAWS,92693
2016-08,8841058C,GUADALUPE RI,-98.5053,29.8594,350,RAWS,92704
2016-08,KCZT,DIMMIT COUNT,-99.8236,28.5222,182,ASOS,170006
2016-08,SC2204,UVALDE,-100.2528,29.3596,279,SCAN,173398
2016-08,RVCT2,ROOSEVELT 10,-100.2088,30.4452,640,LCRA,180953
2016-08,TRCT2,TELEGRAPH 9,-100.0173,30.4064,662,LCRA,180954
2016-08,RACT2,NORTH LLANO,-99.9519,30.4991,555,LCRA,180955
2016-08,RGCT2,ROCKSPRINGS,-100.0619,30.1393,702,LCRA,180958
2016-08,GHCT2,TELEGRAPH 5,-99.9415,30.2616,601,LCRA,180959
2016-08,TZCT2,SOUTH LLANO,-99.9058,30.3234,561,LCRA,180960
2016-08,JTCT2,JUNCTION 14,-99.5914,30.3521,629,LCRA,180963
2016-08,JJCT2,JOHNSON FORK,-99.6797,30.4272,532,LCRA,180964
2016-08,HPCT2,HARPER 6 NW,-99.3305,30.3574,655,LCRA,180970
2016-08,HRCT2,HARPER 13 NW,-99.4012,30.4342,617,LCRA,180971
2016-08,HACT2,HARPER 8 NE,-99.1464,30.3807,575,LCRA,180978
2016-08,DXCT2,DOSS 4 N,-99.1289,30.4975,510,LCRA,180979
2016-08,DOCT2,DOSS 8 W,-99.2564,30.4392,664,LCRA,180981
2016-08,CXCT2,CHERRY SPRIN,-98.965,30.4933,506,LCRA,180987
2016-08,FDGT2,FREDERICKSBU,-98.8517,30.4211,613,LCRA,181007
2016-08,RMCT2,ROUND MOUNTA,-98.5121,30.483,398,LCRA,181015
2016-08,RMNT2,ROUND MOUNTA,-98.4319,30.4886,385,LCRA,181019
2016-08,RDMT2,MARBLE FALLS,-98.3379,30.4476,416,LCRA,181026
2016-08,SDPT2,SPICEWOOD 5,-98.242,30.4931,277,LCRA,181031
2016-08,SXCT2,SPICEWOOD 2,-98.1483,30.4977,248,LCRA,181032
2016-08,HBCT2,HARPER 4 SSW,-99.2701,30.2508,644,LCRA,181033
2016-08,HHCT2,HARPER 8 SSE,-99.1774,30.192,649,LCRA,181034
2016-08,FDCT2,FREDERICKSBU,-99.0303,30.2473,546,LCRA,181035
2016-08,FKGT2,FREDERICKSBU,-98.8678,30.3425,549,LCRA,181038
2016-08,FGCT2,FREDERICKSBU,-98.8068,30.1432,548,LCRA,181039
2016-08,WTCT2,WILLOW CITY,-98.7472,30.3275,583,LCRA,181041
2016-08,PWCT2,PEDERNALES R,-98.6253,30.2408,432,LCRA,181042
2016-08,WLTT2,WILLOW CITY,-98.7269,30.4314,544,LCRA,181044
2016-08,SLCT2,STONEWALL 7,-98.6116,30.33,498,LCRA,181045
2016-08,NJCT2,NORTH GRAPE,-98.5373,30.3561,396,LCRA,181046
2016-08,JHOT2,JOHNSON CITY,-98.4934,30.3987,471,LCRA,181047
2016-08,JHCT2,JOHNSON CITY,-98.4299,30.3322,420,LCRA,181048
2016-08,JCCT2,JOHNSON CITY,-98.4781,30.2244,507,LCRA,181049
2016-08,BCOT2,BLANCO 5 NNE,-98.3825,30.1617,425,LCRA,181051
2016-08,CYET2,JOHNSON CITY,-98.2391,30.2825,356,LCRA,181053
2016-08,JHNT2,JOHNSON CITY,-98.3556,30.393,385,LCRA,181056
2016-08,SCWT2,LAKEWAY 6 W,-98.0955,30.368,270,LCRA,181059
2016-08,LGVT2,LAGO VISTA 1,-97.9795,30.4569,305,LCRA,181064
2016-08,VLET2,CEDAR PARK 3,-97.8594,30.4739,289,LCRA,181067
2016-08,MFMT2,MANSFIELD DA,-97.8984,30.3913,218,LCRA,181069
2016-08,CACT2,LAKE AUSTIN,-97.8675,30.3522,154,LCRA,181072
2016-08,JLCT2,JOLLYVILLE 2,-97.7975,30.4208,222,LCRA,181074
2016-08,ABUT2,BULL CREEK A,-97.785,30.3721,171,LCRA,181075
2016-08,DRPT2,DRIPPING SPR,-98.0604,30.2457,340,LCRA,181077
2016-08,OHBT2,BARTON CREEK,-97.9256,30.2963,232,LCRA,181078
2016-08,DRCT2,DRIFTWOOD 4,-98.0081,30.0834,267,LCRA,181084
2016-08,MTCT2,MANCHACA 4 W,-97.9002,30.1416,263,LCRA,181085
2016-08,MNGT2,GILLELAND CR,-97.5681,30.2978,140,LCRA,181088
2016-08,CWCT2,CEDAR CREEK,-97.5547,30.0783,138,LCRA,181096
2016-08,KT70,LAUGHLIN AIR,-100.4735,29.1174,297,ASOS,184228
2016-08,TTJT2,JUNCTION 1SS,-99.7804,30.4702,524,WTEXAS,185916
2016-09,K5C1,BOERNE STAGE,-98.6947,29.7239,414,ASOS,2516
2016-09,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
2016-09,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
2016-09,KBAZ,NEW BRAUNFEL,-98.0453,29.7086,197,ASOS,2809
2016-09,KCVB,CASTROVILLE,-98.8508,29.3419,235,ASOS,3089
2016-09,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
2016-09,KECU,EDWARDS COUN,-100.1739,29.9469,723,ASOS,3238
2016-09,KEDC,AUSTIN EXECU,-97.5664,30.3975,187,ASOS,3239
2016-09,KERV,KERRVILLE MU,-99.08,29.98,493,ASOS,3292
2016-09,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
2016-09,KHYI,SAN MARCOS (,-97.8647,29.8936,182,ASOS,3639
2016-09,KPEZ,PLEASANTON M,-98.52,28.9542,131,ASOS,4325
2016-09,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
2016-09,KRYW,LAGO VISTA T,-97.9694,30.4986,375,ASOS,4681
2016-09,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
2016-09,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
2016-09,KSSF,SAN ANTONIO/,-98.4717,29.3389,175,ASOS,4822
2016-09,KT82,FREDERICKSBU,-98.9094,30.2436,517,ASOS,4873
2016-09,KUVA,GARNER FIELD,-99.7436,29.2114,287,ASOS,4995
2016-09,8840570A,BIRD,-98.6289,30.2625,457,RAWS,92693
2016-09,8841058C,GUADALUPE RI,-98.5053,29.8594,350,RAWS,92704
2016-09,KCZT,DIMMIT COUNT,-99.8236,28.5222,182,ASOS,170006
2016-09,SC2204,UVALDE,-100.2528,29.3596,279,SCAN,173398
2016-09,RVCT2,ROOSEVELT 10,-100.2088,30.4452,640,LCRA,180953
2016-09,TRCT2,TELEGRAPH 9,-100.0173,30.4064,662,LCRA,180954
2016-09,RACT2,NORTH LLANO,-99.9519,30.4991,555,LCRA,180955
2016-09,RGCT2,ROCKSPRINGS,-100.0619,30.1393,702,LCRA,180958
2016-09,GHCT2,TELEGRAPH 5,-99.9415,30.2616,601,LCRA,180959
2016-09,TZCT2,SOUTH LLANO,-99.9058,30.3234,561,LCRA,180960
2016-09,JTCT2,JUNCTION 14,-99.5914,30.3521,629,LCRA,180963
2016-09,JJCT2,JOHNSON FORK,-99.6797,30.4272,532,LCRA,180964
2016-09,HPCT2,HARPER 6 NW,-99.3305,30.3574,655,LCRA,180970
2016-09,HRCT2,HARPER 13 NW,-99.4012,30.4342,617,LCRA,180971
2016-09,HACT2,HARPER 8 NE,-99.1464,30.3807,575,LCRA,180978
2016-09,DXCT2,DOSS 4 N,-99.1289,30.4975,510,LCRA,180979
2016-09,DOCT2,DOSS 8 W,-99.2564,30.4392,664,LCRA,180981
2016-09,CXCT2,CHERRY SPRIN,-98.965,30.4933,506,LCRA,180987
2016-09,FDGT2,FREDERICKSBU,-98.8517,30.4211,613,LCRA,181007
2016-09,RMCT2,ROUND MOUNTA,-98.5121,30.483,398,LCRA,181015
2016-09,RMNT2,ROUND MOUNTA,-98.4319,30.4886,385,LCRA,181019
2016-09,RDMT2,MARBLE FALLS,-98.3379,30.4476,416,LCRA,181026
2016-09,SDPT2,SPICEWOOD 5,-98.242,30.4931,277,LCRA,181031
2016-09,SXCT2,SPICEWOOD 2,-98.1483,30.4977,248,LCRA,181032
2016-09,HBCT2,HARPER 4 SSW,-99.2701,30.2508,644,LCRA,181033
2016-09,HHCT2,HARPER 8 SSE,-99.1774,30.192,649,LCRA,181034
2016-09,FDCT2,FREDERICKSBU,-99.0303,30.2473,546,LCRA,181035
2016-09,FRCT2,FREDERICKSBU,-98.9497,30.1661,553,LCRA,181036
2016-09,FKGT2,FREDERICKSBU,-98.8678,30.3425,549,LCRA,181038
2016-09,FGCT2,FREDERICKSBU,-98.8068,30.1432,548,LCRA,181039
2016-09,WTCT2,WILLOW CITY,-98.7472,30.3275,583,LCRA,181041
2016-09,PWCT2,PEDERNALES R,-98.6253,30.2408,432,LCRA,181042
2016-09,BLRT2,BLANCO 13 WN,-98.6136,30.1717,503,LCRA,181043
2016-09,WLTT2,WILLOW CITY,-98.7269,30.4314,544,LCRA,181044
2016-09,SLCT2,STONEWALL 7,-98.6116,30.33,498,LCRA,181045
2016-09,NJCT2,NORTH GRAPE,-98.5373,30.3561,396,LCRA,181046
2016-09,JHOT2,JOHNSON CITY,-98.4934,30.3987,471,LCRA,181047
2016-09,JHCT2,JOHNSON CITY,-98.4299,30.3322,420,LCRA,181048
2016-09,BCOT2,BLANCO 5 NNE,-98.3825,30.1617,425,LCRA,181051
2016-09,CYET2,JOHNSON CITY,-98.2391,30.2825,356,LCRA,181053
2016-09,JHNT2,JOHNSON CITY,-98.3556,30.393,385,LCRA,181056
2016-09,CYCT2,CYPRESS CREE,-98.1899,30.3842,270,LCRA,181057
2016-09,CYHT2,SPICEWOOD 4,-98.1596,30.4208,306,LCRA,181058
2016-09,SCWT2,LAKEWAY 6 W,-98.0955,30.368,270,LCRA,181059
2016-09,AUTT2,LAKEWAY 2 E,-97.9641,30.3665,253,LCRA,181063
2016-09,LGVT2,LAGO VISTA 1,-97.9795,30.4569,305,LCRA,181064
2016-09,VLET2,CEDAR PARK 3,-97.8594,30.4739,289,LCRA,181067
2016-09,MFMT2,MANSFIELD DA,-97.8984,30.3913,218,LCRA,181069
2016-09,MDPT2,LAKE AUSTIN,-97.9125,30.3875,154,LCRA,181070
2016-09,CACT2,LAKE AUSTIN,-97.8675,30.3522,154,LCRA,181072
2016-09,JLCT2,JOLLYVILLE 2,-97.7975,30.4208,222,LCRA,181074
2016-09,ABUT2,BULL CREEK A,-97.785,30.3721,171,LCRA,181075
2016-09,DRPT2,DRIPPING SPR,-98.0604,30.2457,340,LCRA,181077
2016-09,OHBT2,BARTON CREEK,-97.9256,30.2963,232,LCRA,181078
2016-09,TLTT2,TOWN LAKE NE,-97.7203,30.2493,134,LCRA,181080
2016-09,DRGT2,DRIPPING SPR,-98.1136,30.1222,355,LCRA,181083
2016-09,DRCT2,DRIFTWOOD 4,-98.0081,30.0834,267,LCRA,181084
2016-09,MTCT2,MANCHACA 4 W,-97.9002,30.1416,263,LCRA,181085
2016-09,ATIT2,ONION CREEK,-97.689,30.1773,147,LCRA,181086
2016-09,PGCT2,PFLUGERVILLE,-97.603,30.4062,196,LCRA,181087
2016-09,MNGT2,GILLELAND CR,-97.5681,30.2978,140,LCRA,181088
2016-09,CWCT2,CEDAR CREEK,-97.5547,30.0783,138,LCRA,181096
2016-09,KT70,LAUGHLIN AIR,-100.4735,29.1174,297,ASOS,184228
2016-09,TTJT2,JUNCTION 1SS,-99.7804,30.4702,524,WTEXAS,185916
2016-10,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
2016-10,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
2016-10,KBAZ,NEW BRAUNFEL,-98.0453,29.7086,197,ASOS,2809
2016-10,KCVB,CASTROVILLE,-98.8508,29.3419,235,ASOS,3089
2016-10,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
2016-10,KECU,EDWARDS COUN,-100.1739,29.9469,723,ASOS,3238
2016-10,KERV,KERRVILLE MU,-99.08,29.98,493,ASOS,3292
2016-10,KHYI,SAN MARCOS (,-97.8647,29.8936,182,ASOS,3639
2016-10,KPEZ,PLEASANTON M,-98.52,28.9542,131,ASOS,4325
2016-10,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
2016-10,KRYW,LAGO VISTA T,-97.9694,30.4986,375,ASOS,4681
2016-10,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
2016-10,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
2016-10,KSSF,SAN ANTONIO/,-98.4717,29.3389,175,ASOS,4822
2016-10,KT82,FREDERICKSBU,-98.9094,30.2436,517,ASOS,4873
2016-10,KUVA,GARNER FIELD,-99.7436,29.2114,287,ASOS,4995
2016-10,8840570A,BIRD,-98.6289,30.2625,457,RAWS,92693
2016-10,8841058C,GUADALUPE RI,-98.5053,29.8594,350,RAWS,92704
2016-10,SC2204,UVALDE,-100.2528,29.3596,279,SCAN,173398
2016-10,RVCT2,ROOSEVELT 10,-100.2088,30.4452,640,LCRA,180953
2016-10,TRCT2,TELEGRAPH 9,-100.0173,30.4064,662,LCRA,180954
2016-10,RACT2,NORTH LLANO,-99.9519,30.4991,555,LCRA,180955
2016-10,RGCT2,ROCKSPRINGS,-100.0619,30.1393,702,LCRA,180958
2016-10,GHCT2,TELEGRAPH 5,-99.9415,30.2616,601,LCRA,180959
2016-10,TZCT2,SOUTH LLANO,-99.9058,30.3234,561,LCRA,180960
2016-10,JTCT2,JUNCTION 14,-99.5914,30.3521,629,LCRA,180963
2016-10,JJCT2,JOHNSON FORK,-99.6797,30.4272,532,LCRA,180964
2016-10,HPCT2,HARPER 6 NW,-99.3305,30.3574,655,LCRA,180970
2016-10,HRCT2,HARPER 13 NW,-99.4012,30.4342,617,LCRA,180971
2016-10,HACT2,HARPER 8 NE,-99.1464,30.3807,575,LCRA,180978
2016-10,DXCT2,DOSS 4 N,-99.1289,30.4975,510,LCRA,180979
2016-10,DOCT2,DOSS 8 W,-99.2564,30.4392,664,LCRA,180981
2016-10,CXCT2,CHERRY SPRIN,-98.965,30.4933,506,LCRA,180987
2016-10,FDGT2,FREDERICKSBU,-98.8517,30.4211,613,LCRA,181007
2016-10,RMCT2,ROUND MOUNTA,-98.5121,30.483,398,LCRA,181015
2016-10,RMNT2,ROUND MOUNTA,-98.4319,30.4886,385,LCRA,181019
2016-10,RDMT2,MARBLE FALLS,-98.3379,30.4476,416,LCRA,181026
2016-10,SDPT2,SPICEWOOD 5,-98.242,30.4931,277,LCRA,181031
2016-10,SXCT2,SPICEWOOD 2,-98.1483,30.4977,248,LCRA,181032
2016-10,HBCT2,HARPER 4 SSW,-99.2701,30.2508,644,LCRA,181033
2016-10,HHCT2,HARPER 8 SSE,-99.1774,30.192,649,LCRA,181034
2016-10,FDCT2,FREDERICKSBU,-99.0303,30.2473,546,LCRA,181035
2016-10,FRCT2,FREDERICKSBU,-98.9497,30.1661,553,LCRA,181036
2016-10,FKGT2,FREDERICKSBU,-98.8678,30.3425,549,LCRA,181038
2016-10,FGCT2,FREDERICKSBU,-98.8068,30.1432,548,LCRA,181039
2016-10,WTCT2,WILLOW CITY,-98.7472,30.3275,583,LCRA,181041
2016-10,PWCT2,PEDERNALES R,-98.6253,30.2408,432,LCRA,181042
2016-10,BLRT2,BLANCO 13 WN,-98.6136,30.1717,503,LCRA,181043
2016-10,WLTT2,WILLOW CITY,-98.7269,30.4314,544,LCRA,181044
2016-10,SLCT2,STONEWALL 7,-98.6116,30.33,498,LCRA,181045
2016-10,NJCT2,NORTH GRAPE,-98.5373,30.3561,396,LCRA,181046
2016-10,JHOT2,JOHNSON CITY,-98.4934,30.3987,471,LCRA,181047
2016-10,JHCT2,JOHNSON CITY,-98.4299,30.3322,420,LCRA,181048
2016-10,BCOT2,BLANCO 5 NNE,-98.3825,30.1617,425,LCRA,181051
2016-10,CYET2,JOHNSON CITY,-98.2391,30.2825,356,LCRA,181053
2016-10,DIRT2,DRIPPING SPR,-98.2225,30.1967,409,LCRA,181054
2016-10,JHNT2,JOHNSON CITY,-98.3556,30.393,385,LCRA,181056
2016-10,CYCT2,CYPRESS CREE,-98.1899,30.3842,270,LCRA,181057
2016-10,CYHT2,SPICEWOOD 4,-98.1596,30.4208,306,LCRA,181058
2016-10,SCWT2,LAKEWAY 6 W,-98.0955,30.368,270,LCRA,181059
2016-10,AUTT2,LAKEWAY 2 E,-97.9641,30.3665,253,LCRA,181063
2016-10,LGVT2,LAGO VISTA 1,-97.9795,30.4569,305,LCRA,181064
2016-10,VLET2,CEDAR PARK 3,-97.8594,30.4739,289,LCRA,181067
2016-10,MFMT2,MANSFIELD DA,-97.8984,30.3913,218,LCRA,181069
2016-10,MDPT2,LAKE AUSTIN,-97.9125,30.3875,154,LCRA,181070
2016-10,CACT2,LAKE AUSTIN,-97.8675,30.3522,154,LCRA,181072
2016-10,JLCT2,JOLLYVILLE 2,-97.7975,30.4208,222,LCRA,181074
2016-10,ABUT2,BULL CREEK A,-97.785,30.3721,171,LCRA,181075
2016-10,DRPT2,DRIPPING SPR,-98.0604,30.2457,340,LCRA,181077
2016-10,OHBT2,BARTON CREEK,-97.9256,30.2963,232,LCRA,181078
2016-10,TLTT2,TOWN LAKE NE,-97.7203,30.2493,134,LCRA,181080
2016-10,DRGT2,DRIPPING SPR,-98.1136,30.1222,355,LCRA,181083
2016-10,DRCT2,DRIFTWOOD 4,-98.0081,30.0834,267,LCRA,181084
2016-10,MTCT2,MANCHACA 4 W,-97.9002,30.1416,263,LCRA,181085
2016-10,ATIT2,ONION CREEK,-97.689,30.1773,147,LCRA,181086
2016-10,PGCT2,PFLUGERVILLE,-97.603,30.4062,196,LCRA,181087
2016-10,MNGT2,GILLELAND CR,-97.5681,30.2978,140,LCRA,181088
2016-10,TTJT2,JUNCTION 1SS,-99.7804,30.4702,524,WTEXAS,185916
2016-11,K5C1,BOERNE STAGE,-98.6947,29.7239,414,ASOS,2516
2016-11,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
2016-11,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
2016-11,KBAZ,NEW BRAUNFEL,-98.0453,29.7086,197,ASOS,2809
2016-11,KCVB,CASTROVILLE,-98.8508,29.3419,235,ASOS,3089
2016-11,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
2016-11,KECU,EDWARDS COUN,-100.1739,29.9469,723,ASOS,3238
2016-11,KEDC,AUSTIN EXECU,-97.5664,30.3975,187,ASOS,3239
2016-11,KERV,KERRVILLE MU,-99.08,29.98,493,ASOS,3292
2016-11,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
2016-11,KHYI,SAN MARCOS (,-97.8647,29.8936,182,ASOS,3639
2016-11,KPEZ,PLEASANTON M,-98.52,28.9542,131,ASOS,4325
2016-11,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
2016-11,KRYW,LAGO VISTA T,-97.9694,30.4986,375,ASOS,4681
2016-11,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
2016-11,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
2016-11,KSSF,SAN ANTONIO/,-98.4717,29.3389,175,ASOS,4822
2016-11,KT82,FREDERICKSBU,-98.9094,30.2436,517,ASOS,4873
2016-11,KUVA,GARNER FIELD,-99.7436,29.2114,287,ASOS,4995
2016-11,8840570A,BIRD,-98.6289,30.2625,457,RAWS,92693
2016-11,8841058C,GUADALUPE RI,-98.5053,29.8594,350,RAWS,92704
2016-11,KCZT,DIMMIT COUNT,-99.8236,28.5222,182,ASOS,170006
2016-11,SC2204,UVALDE,-100.2528,29.3596,279,SCAN,173398
2016-11,RVCT2,ROOSEVELT 10,-100.2088,30.4452,640,LCRA,180953
2016-11,RACT2,NORTH LLANO,-99.9519,30.4991,555,LCRA,180955
2016-11,GHCT2,TELEGRAPH 5,-99.9415,30.2616,601,LCRA,180959
2016-11,TZCT2,SOUTH LLANO,-99.9058,30.3234,561,LCRA,180960
2016-11,JTCT2,JUNCTION 14,-99.5914,30.3521,629,LCRA,180963
2016-11,HRCT2,HARPER 13 NW,-99.4012,30.4342,617,LCRA,180971
2016-11,SXCT2,SPICEWOOD 2,-98.1483,30.4977,248,LCRA,181032
2016-11,FKGT2,FREDERICKSBU,-98.8678,30.3425,549,LCRA,181038
2016-11,SLCT2,STONEWALL 7,-98.6116,30.33,498,LCRA,181045
2016-11,JLCT2,JOLLYVILLE 2,-97.7975,30.4208,222,LCRA,181074
2016-11,ABUT2,BULL CREEK A,-97.785,30.3721,171,LCRA,181075
2016-11,CWCT2,CEDAR CREEK,-97.5547,30.0783,138,LCRA,181096
2016-11,TTJT2,JUNCTION 1SS,-99.7804,30.4702,524,WTEXAS,185916
2016-12,K5C1,BOERNE STAGE,-98.6947,29.7239,414,ASOS,2516
2016-12,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
2016-12,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
2016-12,KBAZ,NEW BRAUNFEL,-98.0453,29.7086,197,ASOS,2809
2016-12,KCVB,CASTROVILLE,-98.8508,29.3419,235,ASOS,3089
2016-12,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
2016-12,KECU,EDWARDS COUN,-100.1739,29.9469,723,ASOS,3238
2016-12,KEDC,AUSTIN EXECU,-97.5664,30.3975,187,ASOS,3239
2016-12,KERV,KERRVILLE MU,-99.08,29.98,493,ASOS,3292
2016-12,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
